verb1,prop1,verb2,prop2
96,0.7142857142857143,713,0.14285714285714285
96,0.2,1802,0.6
96,0.3333333333333333,1662,0.3333333333333333
96,0.5833333333333334,1662,0.3333333333333333
96,0.16666666666666666,423,0.3333333333333333
96,0.42857142857142855,3232,0.2857142857142857
96,0.6,1662,0.4
96,0.3333333333333333,2175,0.2222222222222222
96,0.4,1662,0.4
96,0.42857142857142855,3639,0.2857142857142857
96,0.16666666666666666,579,0.16666666666666666
96,0.6,3140,0.2
96,0.5833333333333334,1662,0.3333333333333333
96,0.42857142857142855,1662,0.42857142857142855
96,0.6,713,0.2
96,0.8,3232,0.2
96,0.6,1662,0.2
96,0.1111111111111111,772,0.3333333333333333
96,0.42857142857142855,1662,0.42857142857142855
96,1.0,0,0.0
96,0.4838709677419355,1662,0.22580645161290322
96,0.2,2117,0.2
96,0.2,2757,0.2
96,0.8333333333333334,494,0.16666666666666666
96,0.4,1662,0.4
96,0.16666666666666666,17,0.16666666666666666
96,0.16666666666666666,288,0.5
96,0.6428571428571429,1662,0.14285714285714285
96,0.4838709677419355,1662,0.22580645161290322
96,0.16666666666666666,728,0.3333333333333333
96,0.2857142857142857,311,0.14285714285714285
96,0.4,746,0.2
96,0.4,191,0.2
96,0.375,3232,0.25
96,0.7142857142857143,1662,0.2857142857142857
96,0.6,91,0.2
96,0.5,1662,0.3333333333333333
96,0.21739130434782608,1662,0.43478260869565216
96,0.5,772,0.125
96,0.6,3140,0.2
96,0.10344827586206896,2757,0.4827586206896552
96,0.5833333333333334,1662,0.3333333333333333
96,0.6551724137931034,1662,0.13793103448275862
96,0.2,713,0.2
96,0.625,3232,0.125
96,0.5833333333333334,1662,0.3333333333333333
96,0.15384615384615385,1666,0.4230769230769231
96,0.7142857142857143,3232,0.14285714285714285
96,0.8333333333333334,494,0.16666666666666666
96,0.6428571428571429,1662,0.14285714285714285
96,0.4,679,0.2
96,0.16666666666666666,288,0.16666666666666666
96,0.2,2834,0.4
96,0.4,1662,0.6
96,0.14285714285714285,3772,0.14285714285714285
96,0.625,3232,0.125
96,0.3333333333333333,1662,0.3333333333333333
96,0.4,3232,0.2
96,0.3333333333333333,583,0.16666666666666666
96,0.14285714285714285,2757,0.5714285714285714
96,0.8,3232,0.2
96,0.16666666666666666,2757,0.3333333333333333
96,0.6,713,0.2
96,0.5,583,0.3333333333333333
96,0.6666666666666666,746,0.16666666666666666
96,0.8,4339,0.2
96,0.42857142857142855,1662,0.42857142857142855
96,0.6551724137931034,1662,0.13793103448275862
96,0.5,772,0.125
96,0.8,4384,0.2
96,0.5,1855,0.16666666666666666
96,0.8,1662,0.2
96,0.4,3232,0.2
96,0.6666666666666666,1662,0.2222222222222222
96,0.6428571428571429,1662,0.14285714285714285
96,0.2,288,0.2
96,0.19230769230769232,423,0.23076923076923078
96,0.125,3772,0.125
96,0.3333333333333333,1662,0.3333333333333333
96,0.8,4384,0.2
96,0.6551724137931034,1662,0.13793103448275862
96,0.5833333333333334,1662,0.3333333333333333
96,0.3333333333333333,2175,0.2222222222222222
96,0.4838709677419355,1662,0.22580645161290322
96,0.6428571428571429,1662,0.14285714285714285
96,0.04,319,0.16
96,0.8,2834,0.2
96,1.0,0,0.0
96,0.6551724137931034,1662,0.13793103448275862
96,0.17391304347826086,59,0.4782608695652174
96,0.4,1662,0.6
96,0.6666666666666666,1662,0.2222222222222222
96,0.2,2094,0.2
96,0.5,1662,0.3333333333333333
96,0.5,1855,0.16666666666666666
96,0.2,1666,0.4
96,0.15384615384615385,1666,0.4230769230769231
96,0.6551724137931034,1662,0.13793103448275862
96,0.037037037037037035,3138,0.5555555555555556
96,0.5833333333333334,1662,0.3333333333333333
96,0.09523809523809523,2757,0.5238095238095238
96,0.19230769230769232,423,0.23076923076923078
96,0.041666666666666664,288,0.5
96,0.6551724137931034,1662,0.13793103448275862
96,0.19230769230769232,423,0.23076923076923078
96,0.3333333333333333,2175,0.2222222222222222
96,0.21739130434782608,1662,0.43478260869565216
96,0.4,746,0.2
96,0.625,3232,0.125
96,1.0,0,0.0
96,0.5555555555555556,2757,0.2222222222222222
96,1.0,0,0.0
96,0.4838709677419355,1662,0.22580645161290322
96,0.19230769230769232,423,0.23076923076923078
96,0.6428571428571429,1662,0.14285714285714285
96,0.17391304347826086,59,0.4782608695652174
96,0.5833333333333334,1662,0.3333333333333333
96,0.6551724137931034,1662,0.13793103448275862
96,0.7142857142857143,3232,0.14285714285714285
96,0.8,3232,0.2
96,0.2,1662,0.4
96,0.4,1662,0.4
96,0.3333333333333333,423,0.3333333333333333
96,1.0,0,0.0
96,1.0,0,0.0
96,0.8,4339,0.2
96,0.6,2757,0.2
96,0.625,3232,0.125
96,0.5,772,0.125
96,0.6,311,0.2
96,0.3333333333333333,583,0.16666666666666666
96,0.8,3232,0.2
96,0.6666666666666666,746,0.16666666666666666
96,0.8,2834,0.2
96,0.42857142857142855,628,0.14285714285714285
96,0.2,523,0.4
96,0.6666666666666666,1662,0.3333333333333333
96,0.2857142857142857,3528,0.2857142857142857
96,0.6,59,0.2
96,1.0,0,0.0
96,1.0,0,0.0
96,0.5,1662,0.3333333333333333
96,0.6,59,0.2
96,0.5,191,0.125
96,0.4838709677419355,1662,0.22580645161290322
96,0.045454545454545456,213,0.4090909090909091
96,0.6,1662,0.2
96,0.6,59,0.2
96,0.7142857142857143,1662,0.2857142857142857
96,0.625,3232,0.125
96,0.6428571428571429,1662,0.14285714285714285
96,0.3333333333333333,2175,0.2222222222222222
96,0.6551724137931034,1662,0.13793103448275862
96,0.4,1662,0.2
608,0.16666666666666666,713,0.3333333333333333
608,0.32,719,0.16
608,0.14285714285714285,423,0.2857142857142857
608,0.3333333333333333,59,0.3333333333333333
608,0.32,719,0.16
608,0.32,719,0.16
608,0.32,719,0.16
608,0.2,250,0.4
608,0.08,288,0.32
608,0.125,288,0.25
608,0.3333333333333333,59,0.3333333333333333
608,0.2,59,0.6
608,0.038461538461538464,423,0.23076923076923078
608,0.2857142857142857,288,0.2857142857142857
608,0.32,719,0.16
608,0.125,288,0.375
608,0.2,319,0.6
608,0.14285714285714285,191,0.2857142857142857
608,0.125,288,0.75
608,0.16666666666666666,304,0.3333333333333333
608,0.16666666666666666,3772,0.6666666666666666
608,0.14285714285714285,96,0.42857142857142855
608,0.32,719,0.16
608,0.04,772,0.48
608,0.08,288,0.32
608,0.14285714285714285,213,0.2857142857142857
608,0.2857142857142857,288,0.2857142857142857
608,0.034482758620689655,523,0.8275862068965517
608,0.32,719,0.16
608,0.32,719,0.16
608,0.05,96,0.2
608,0.16666666666666666,288,0.5
682,0.12,825,0.12
682,0.5,772,0.16666666666666666
682,0.2,191,0.2
682,0.3333333333333333,2757,0.5
682,0.2,250,0.4
682,0.3333333333333333,191,0.3333333333333333
682,0.03571428571428571,2358,0.32142857142857145
682,0.2,191,0.2
682,0.14285714285714285,825,0.2857142857142857
682,0.2,14,0.4
682,0.1,96,0.2
682,0.125,825,0.125
682,0.12,825,0.12
682,0.07692307692307693,250,0.23076923076923078
682,0.027777777777777776,59,0.25
682,0.041666666666666664,288,0.5
682,0.2,14,0.2
682,0.4,579,0.2
682,0.027777777777777776,49,0.3333333333333333
682,0.14285714285714285,4358,0.2857142857142857
682,0.2857142857142857,59,0.14285714285714285
682,0.2,3002,0.2
682,0.2,423,0.6
682,0.2,579,0.6
682,0.3333333333333333,2757,0.5
682,0.07142857142857142,17,0.17857142857142858
682,0.16666666666666666,288,0.5
682,0.3333333333333333,523,0.3333333333333333
682,0.5,772,0.16666666666666666
682,0.2857142857142857,1662,0.2857142857142857
682,0.3333333333333333,191,0.3333333333333333
682,0.3333333333333333,191,0.3333333333333333
682,0.2,3002,0.6
682,0.16666666666666666,523,0.3333333333333333
682,0.16666666666666666,772,0.5
682,0.14285714285714285,3772,0.14285714285714285
682,0.2857142857142857,772,0.2857142857142857
682,0.2,1867,0.4
682,0.2857142857142857,1662,0.2857142857142857
682,0.034482758620689655,579,0.20689655172413793
682,0.04,17,0.12
682,0.2857142857142857,772,0.2857142857142857
682,0.14285714285714285,191,0.2857142857142857
682,0.16666666666666666,579,0.16666666666666666
682,0.2,579,0.2
682,0.2857142857142857,59,0.14285714285714285
682,0.4,579,0.2
682,0.16666666666666666,319,0.3333333333333333
682,0.034482758620689655,523,0.8275862068965517
682,0.07692307692307693,250,0.23076923076923078
682,0.3333333333333333,191,0.3333333333333333
682,0.5,772,0.16666666666666666
682,0.04,288,0.16
682,0.07142857142857142,17,0.17857142857142858
682,0.2,583,0.6
682,0.3333333333333333,523,0.3333333333333333
682,0.16666666666666666,288,0.5
682,0.2,1835,0.2
682,0.12,825,0.12
523,1.0,0,0.0
523,0.8275862068965517,340,0.034482758620689655
523,0.8275862068965517,340,0.034482758620689655
523,0.5,583,0.3333333333333333
523,0.8571428571428571,825,0.14285714285714285
523,0.8275862068965517,340,0.034482758620689655
523,1.0,0,0.0
523,0.14285714285714285,682,0.2857142857142857
523,0.4,14,0.2
523,0.2222222222222222,49,0.3333333333333333
523,0.8275862068965517,340,0.034482758620689655
523,0.22727272727272727,213,0.4090909090909091
523,0.3333333333333333,340,0.16666666666666666
523,0.4,2470,0.4
523,0.8571428571428571,825,0.14285714285714285
523,1.0,0,0.0
523,0.8275862068965517,340,0.034482758620689655
523,0.4,14,0.2
523,0.2222222222222222,2247,0.4444444444444444
523,0.8275862068965517,340,0.034482758620689655
523,0.07142857142857142,2358,0.32142857142857145
523,0.8275862068965517,340,0.034482758620689655
523,0.8275862068965517,340,0.034482758620689655
523,0.3333333333333333,194,0.3333333333333333
523,0.04,319,0.16
523,0.2222222222222222,49,0.3333333333333333
523,0.5,583,0.3333333333333333
523,0.14285714285714285,1080,0.2857142857142857
523,0.16666666666666666,682,0.5
523,0.2,340,0.6
523,0.8275862068965517,340,0.034482758620689655
523,0.375,288,0.25
523,0.8275862068965517,340,0.034482758620689655
523,0.04,682,0.12
523,0.6521739130434783,579,0.08695652173913043
523,0.8275862068965517,340,0.034482758620689655
523,0.03571428571428571,583,0.21428571428571427
523,0.8275862068965517,340,0.034482758620689655
523,0.6521739130434783,579,0.08695652173913043
523,0.6521739130434783,579,0.08695652173913043
523,0.6521739130434783,579,0.08695652173913043
523,0.8275862068965517,340,0.034482758620689655
523,0.08,3138,0.4
523,0.10344827586206896,2757,0.4827586206896552
523,0.3333333333333333,579,0.3333333333333333
523,0.3333333333333333,340,0.16666666666666666
523,0.10344827586206896,2757,0.4827586206896552
523,0.08,3138,0.4
523,0.6521739130434783,579,0.08695652173913043
523,0.2857142857142857,340,0.2857142857142857
523,0.2857142857142857,340,0.2857142857142857
523,0.6521739130434783,579,0.08695652173913043
523,0.8275862068965517,340,0.034482758620689655
523,0.8275862068965517,340,0.034482758620689655
523,0.16666666666666666,2757,0.3333333333333333
523,0.3333333333333333,579,0.3333333333333333
523,0.3333333333333333,682,0.3333333333333333
523,0.2,682,0.2
523,1.0,0,0.0
523,0.2222222222222222,2247,0.4444444444444444
523,0.8275862068965517,340,0.034482758620689655
523,0.6521739130434783,579,0.08695652173913043
523,0.3333333333333333,682,0.3333333333333333
523,0.8275862068965517,340,0.034482758620689655
523,0.25,288,0.75
523,0.375,288,0.25
523,0.034482758620689655,579,0.20689655172413793
523,0.125,2358,0.375
523,0.2,191,0.2
523,0.8275862068965517,340,0.034482758620689655
523,0.04,17,0.12
523,0.125,288,0.5
523,0.8275862068965517,340,0.034482758620689655
523,0.2222222222222222,49,0.3333333333333333
523,0.10344827586206896,2757,0.4827586206896552
523,0.6521739130434783,579,0.08695652173913043
523,0.4,319,0.4
523,1.0,0,0.0
523,0.2,14,0.2
523,0.16666666666666666,825,0.16666666666666666
523,0.125,288,0.5
523,0.2222222222222222,49,0.3333333333333333
523,0.6521739130434783,579,0.08695652173913043
523,0.6521739130434783,579,0.08695652173913043
523,0.047619047619047616,2757,0.5238095238095238
523,0.8275862068965517,340,0.034482758620689655
523,0.4,319,0.4
523,0.6521739130434783,579,0.08695652173913043
523,0.4,579,0.2
523,0.2222222222222222,2358,0.2222222222222222
523,0.4,579,0.2
523,0.2,250,0.4
523,0.8571428571428571,825,0.14285714285714285
523,0.125,288,0.5
523,0.8571428571428571,825,0.14285714285714285
523,0.22727272727272727,213,0.4090909090909091
523,0.6521739130434783,579,0.08695652173913043
523,0.22727272727272727,213,0.4090909090909091
523,0.2222222222222222,2358,0.2222222222222222
523,0.09090909090909091,17,0.36363636363636365
523,0.16666666666666666,340,0.6666666666666666
523,1.0,0,0.0
523,1.0,0,0.0
523,0.8275862068965517,340,0.034482758620689655
523,0.375,288,0.25
523,0.2222222222222222,49,0.3333333333333333
523,0.6521739130434783,579,0.08695652173913043
523,0.22727272727272727,213,0.4090909090909091
523,1.0,0,0.0
523,0.2857142857142857,288,0.7142857142857143
523,0.038461538461538464,288,0.19230769230769232
523,0.8571428571428571,825,0.14285714285714285
523,0.22727272727272727,213,0.4090909090909091
523,0.2222222222222222,49,0.3333333333333333
523,0.6521739130434783,579,0.08695652173913043
523,0.8275862068965517,340,0.034482758620689655
523,0.041666666666666664,2247,0.20833333333333334
523,0.8275862068965517,340,0.034482758620689655
523,1.0,0,0.0
523,0.6521739130434783,579,0.08695652173913043
523,0.2222222222222222,49,0.3333333333333333
523,1.0,0,0.0
523,0.3333333333333333,194,0.3333333333333333
523,0.2857142857142857,288,0.7142857142857143
523,0.125,682,0.125
523,0.8571428571428571,825,0.14285714285714285
523,0.4,2470,0.4
523,0.5,583,0.3333333333333333
523,0.2,1035,0.2
523,1.0,0,0.0
523,0.25,288,0.75
523,0.07142857142857142,2358,0.32142857142857145
523,0.8275862068965517,340,0.034482758620689655
523,0.2222222222222222,49,0.3333333333333333
515,0.07407407407407407,2445,0.1111111111111111
515,0.03225806451612903,2848,0.8064516129032258
515,0.3076923076923077,579,0.15384615384615385
515,0.25,729,0.5833333333333334
515,0.14285714285714285,1802,0.2857142857142857
515,0.04,772,0.24
515,0.24,288,0.32
515,0.05263157894736842,537,0.34210526315789475
515,0.2,772,0.6
515,0.14285714285714285,719,0.2857142857142857
515,0.14285714285714285,59,0.42857142857142855
515,0.2,17,0.2
515,0.041666666666666664,59,0.5416666666666666
515,0.24,288,0.32
515,0.1111111111111111,2757,0.5185185185185185
515,0.2,250,0.2
515,0.14285714285714285,583,0.2857142857142857
515,0.14285714285714285,579,0.2857142857142857
515,0.14285714285714285,96,0.2857142857142857
515,0.4,499,0.2
515,0.3333333333333333,642,0.16666666666666666
515,0.2,579,0.2
515,0.2,583,0.4
515,0.4090909090909091,579,0.2727272727272727
515,0.4090909090909091,579,0.2727272727272727
515,0.3076923076923077,579,0.15384615384615385
515,0.3333333333333333,3897,0.16666666666666666
515,0.1111111111111111,2757,0.5185185185185185
515,0.17391304347826086,414,0.17391304347826086
515,0.4090909090909091,579,0.2727272727272727
515,0.08333333333333333,579,0.2916666666666667
515,0.04,288,0.28
515,0.07692307692307693,2175,0.8461538461538461
515,0.16666666666666666,4336,0.16666666666666666
515,0.125,250,0.25
515,0.4090909090909091,579,0.2727272727272727
515,0.07407407407407407,579,0.2962962962962963
515,0.038461538461538464,2445,0.07692307692307693
515,0.4090909090909091,579,0.2727272727272727
515,0.09523809523809523,288,0.23809523809523808
515,0.16666666666666666,719,0.3333333333333333
515,0.16666666666666666,1035,0.6666666666666666
515,0.2,2757,0.4
515,0.16666666666666666,642,0.5
515,0.25,729,0.5833333333333334
515,0.25,213,0.25
515,0.3333333333333333,3897,0.16666666666666666
515,0.16666666666666666,1666,0.16666666666666666
515,0.4090909090909091,579,0.2727272727272727
515,0.07407407407407407,2445,0.1111111111111111
515,0.4,2757,0.4
515,0.03225806451612903,2175,0.7419354838709677
515,0.17391304347826086,414,0.17391304347826086
515,0.24,288,0.32
515,0.034482758620689655,579,0.20689655172413793
515,0.2,1666,0.2
515,0.16666666666666666,642,0.3333333333333333
515,0.4,194,0.4
515,0.16666666666666666,579,0.16666666666666666
515,0.2,59,0.6
515,0.2,194,0.6
515,0.16666666666666666,583,0.3333333333333333
515,0.16666666666666666,642,0.16666666666666666
515,0.14285714285714285,2757,0.42857142857142855
515,0.03225806451612903,1802,0.41935483870967744
515,0.1,642,0.6
515,0.16666666666666666,579,0.16666666666666666
515,0.3333333333333333,642,0.3333333333333333
515,0.2,1666,0.6
515,0.07692307692307693,2175,0.8461538461538461
515,0.03571428571428571,2757,0.35714285714285715
515,0.034482758620689655,579,0.27586206896551724
515,0.24,288,0.32
515,0.3076923076923077,579,0.15384615384615385
515,0.25,729,0.5833333333333334
515,0.06451612903225806,96,0.4838709677419355
515,0.4,642,0.4
515,0.25,213,0.25
515,0.13793103448275862,59,0.1724137931034483
515,0.2,642,0.4
515,0.4,2757,0.4
515,0.16666666666666666,642,0.16666666666666666
515,0.16666666666666666,3459,0.5
515,0.2,194,0.2
515,0.16666666666666666,484,0.16666666666666666
515,0.3333333333333333,642,0.3333333333333333
515,0.16666666666666666,523,0.3333333333333333
515,0.2,17,0.4
515,0.125,1802,0.375
515,0.14285714285714285,3427,0.2857142857142857
515,0.07407407407407407,579,0.2962962962962963
515,0.4090909090909091,579,0.2727272727272727
515,0.16666666666666666,1666,0.5
515,0.16666666666666666,583,0.3333333333333333
515,0.2,1666,0.4
515,0.25,729,0.5833333333333334
515,0.3076923076923077,579,0.15384615384615385
515,0.038461538461538464,1666,0.4230769230769231
515,0.2,642,0.6
515,0.16666666666666666,191,0.3333333333333333
515,0.125,772,0.375
515,0.08695652173913043,537,0.2608695652173913
515,0.16666666666666666,414,0.3333333333333333
515,0.2,342,0.4
515,0.027777777777777776,288,0.4166666666666667
515,0.16666666666666666,825,0.16666666666666666
515,0.08333333333333333,579,0.2916666666666667
515,0.3333333333333333,414,0.6666666666666666
515,0.16666666666666666,288,0.6666666666666666
515,0.25,729,0.5833333333333334
515,0.08695652173913043,537,0.2608695652173913
515,0.3333333333333333,3639,0.3333333333333333
515,0.2,772,0.2
515,0.1111111111111111,537,0.5555555555555556
515,0.14285714285714285,249,0.14285714285714285
515,0.125,583,0.375
515,0.3333333333333333,59,0.3333333333333333
515,0.045454545454545456,642,0.2727272727272727
515,0.4,194,0.4
515,0.4,579,0.2
515,0.16666666666666666,713,0.16666666666666666
515,0.14285714285714285,96,0.14285714285714285
515,0.14285714285714285,3140,0.2857142857142857
515,0.2,2757,0.2
515,0.2,579,0.2
515,0.16666666666666666,825,0.3333333333333333
515,0.1111111111111111,2757,0.5185185185185185
515,0.25,729,0.5833333333333334
515,0.13793103448275862,59,0.1724137931034483
515,0.04,288,0.16
515,0.2,2094,0.2
515,0.16666666666666666,579,0.5
515,0.16666666666666666,59,0.5
515,0.2,96,0.4
515,0.16666666666666666,288,0.3333333333333333
515,0.03333333333333333,583,0.3
515,0.034482758620689655,213,0.27586206896551724
515,0.24,288,0.32
515,0.047619047619047616,2175,0.9047619047619048
515,0.03571428571428571,583,0.21428571428571427
515,0.3076923076923077,579,0.15384615384615385
515,0.4090909090909091,579,0.2727272727272727
515,0.2,1835,0.2
515,0.14285714285714285,426,0.42857142857142855
515,0.043478260869565216,3002,0.34782608695652173
515,0.13793103448275862,59,0.1724137931034483
515,0.16666666666666666,41,0.16666666666666666
515,0.027777777777777776,59,0.25
515,0.125,414,0.375
515,0.2,213,0.2
515,0.14285714285714285,250,0.2857142857142857
515,0.2,1962,0.2
515,0.16666666666666666,586,0.3333333333333333
515,0.24,288,0.32
515,0.06451612903225806,96,0.4838709677419355
515,0.04,194,0.48
515,0.16666666666666666,3897,0.16666666666666666
515,0.17391304347826086,414,0.17391304347826086
515,0.3076923076923077,579,0.15384615384615385
515,0.3333333333333333,59,0.3333333333333333
515,0.14285714285714285,59,0.42857142857142855
515,0.2,1666,0.2
515,0.4090909090909091,579,0.2727272727272727
515,0.3076923076923077,579,0.15384615384615385
515,0.17391304347826086,414,0.17391304347826086
515,0.16666666666666666,642,0.3333333333333333
515,0.03571428571428571,414,0.5357142857142857
515,0.3333333333333333,3639,0.3333333333333333
515,0.16666666666666666,2247,0.16666666666666666
515,0.16666666666666666,414,0.3333333333333333
515,0.4,642,0.4
515,0.4,499,0.2
515,0.16666666666666666,3459,0.3333333333333333
515,0.4,579,0.2
515,0.3333333333333333,414,0.6666666666666666
515,0.2,3528,0.2
515,0.125,51,0.125
515,0.16666666666666666,579,0.3333333333333333
515,0.2,579,0.2
515,0.3333333333333333,642,0.16666666666666666
515,0.2,579,0.2
515,0.13793103448275862,59,0.1724137931034483
515,0.3076923076923077,579,0.15384615384615385
515,0.05263157894736842,537,0.34210526315789475
515,0.2,1666,0.4
515,0.14285714285714285,628,0.14285714285714285
515,0.09523809523809523,288,0.23809523809523808
642,0.12903225806451613,1666,0.5806451612903226
642,0.5789473684210527,492,0.10526315789473684
642,0.08695652173913043,515,0.17391304347826086
642,0.3333333333333333,579,0.3333333333333333
642,0.6,494,0.2
642,0.5,1867,0.16666666666666666
642,0.6,772,0.2
642,0.16,288,0.32
642,0.4,191,0.2
642,0.6,2727,0.1
642,0.16666666666666666,59,0.6666666666666666
642,0.2857142857142857,414,0.2857142857142857
642,0.5714285714285714,3639,0.14285714285714285
642,1.0,0,0.0
642,0.14285714285714285,17,0.14285714285714285
642,0.6,494,0.2
642,0.038461538461538464,515,0.3076923076923077
642,0.2727272727272727,579,0.22727272727272727
642,0.8,2734,0.2
642,0.16666666666666666,515,0.16666666666666666
642,0.16,288,0.32
642,0.391304347826087,583,0.21739130434782608
642,0.16666666666666666,515,0.3333333333333333
642,0.8,2734,0.2
642,0.16666666666666666,59,0.16666666666666666
642,0.3333333333333333,3528,0.3333333333333333
642,0.5714285714285714,2218,0.14285714285714285
642,0.8,17,0.2
642,0.8,2734,0.2
642,0.5,1867,0.16666666666666666
642,0.4,3459,0.2
642,1.0,0,0.0
642,0.6666666666666666,494,0.16666666666666666
642,0.16666666666666666,515,0.16666666666666666
642,0.16666666666666666,414,0.5
642,0.3333333333333333,3169,0.3333333333333333
642,0.038461538461538464,537,0.3076923076923077
642,0.2727272727272727,579,0.22727272727272727
642,1.0,0,0.0
642,0.391304347826087,583,0.21739130434782608
642,0.5789473684210527,492,0.10526315789473684
642,0.2857142857142857,414,0.2857142857142857
642,0.5,17,0.3333333333333333
642,0.125,579,0.25
642,0.6,515,0.2
642,0.6,17,0.2
642,0.2,59,0.4
642,0.125,729,0.5833333333333334
642,0.5789473684210527,492,0.10526315789473684
642,0.08695652173913043,515,0.17391304347826086
642,0.16,288,0.32
642,0.03225806451612903,2848,0.8064516129032258
642,0.5789473684210527,492,0.10526315789473684
642,0.12903225806451613,1666,0.5806451612903226
642,0.03333333333333333,1666,0.8666666666666667
642,0.8,17,0.2
642,0.16,288,0.32
642,0.8,17,0.2
642,0.375,17,0.125
642,0.2857142857142857,2757,0.2857142857142857
642,0.2,17,0.4
642,0.5789473684210527,492,0.10526315789473684
642,0.125,729,0.5833333333333334
642,0.125,729,0.5833333333333334
642,0.16666666666666666,1035,0.6666666666666666
642,0.3333333333333333,3528,0.3333333333333333
642,0.5714285714285714,3639,0.14285714285714285
642,0.8333333333333334,14,0.16666666666666666
642,1.0,0,0.0
642,1.0,0,0.0
642,0.25,2757,0.25
642,0.6,311,0.2
642,0.4,515,0.4
642,0.3333333333333333,515,0.3333333333333333
642,1.0,0,0.0
642,1.0,0,0.0
642,0.5714285714285714,2218,0.14285714285714285
642,0.2,1588,0.4
642,0.2727272727272727,579,0.22727272727272727
642,0.3333333333333333,2734,0.3333333333333333
642,0.6,515,0.2
642,0.5,515,0.16666666666666666
642,0.16666666666666666,49,0.3333333333333333
642,0.391304347826087,583,0.21739130434782608
642,0.5789473684210527,492,0.10526315789473684
642,0.2727272727272727,579,0.22727272727272727
642,0.08333333333333333,414,0.2916666666666667
642,0.5,515,0.16666666666666666
642,0.6,311,0.2
642,0.4,713,0.2
642,0.8333333333333334,14,0.16666666666666666
642,0.2,96,0.4
642,0.5714285714285714,3639,0.14285714285714285
642,0.4,1867,0.4
642,0.6,772,0.2
642,0.5789473684210527,492,0.10526315789473684
642,0.4,191,0.2
642,0.4,1867,0.4
642,0.5,515,0.16666666666666666
642,0.6,515,0.2
642,0.8333333333333334,14,0.16666666666666666
642,0.375,17,0.125
642,0.25,2757,0.25
642,0.391304347826087,583,0.21739130434782608
642,0.12903225806451613,1666,0.5806451612903226
642,0.5714285714285714,2218,0.14285714285714285
642,0.2,288,0.2
642,0.3333333333333333,194,0.16666666666666666
642,0.16666666666666666,484,0.16666666666666666
642,0.5,17,0.3333333333333333
642,0.1111111111111111,1662,0.3333333333333333
642,1.0,0,0.0
642,1.0,0,0.0
642,0.4,414,0.6
642,0.2,1666,0.2
642,0.6,772,0.2
642,0.4,17,0.2
642,0.42857142857142855,825,0.2857142857142857
642,0.16666666666666666,772,0.5
642,0.8333333333333334,14,0.16666666666666666
642,0.16666666666666666,579,0.6666666666666666
642,0.6666666666666666,494,0.16666666666666666
642,0.6,2727,0.1
642,0.16666666666666666,2247,0.16666666666666666
642,0.125,96,0.5
642,0.08333333333333333,414,0.2916666666666667
642,0.5789473684210527,492,0.10526315789473684
642,0.4,3459,0.2
642,0.2,1666,0.6
642,0.375,17,0.125
642,0.8,2734,0.2
642,0.125,17,0.25
642,0.2,194,0.2
642,0.6,2727,0.1
642,0.1,772,0.5
642,0.4,414,0.6
642,1.0,0,0.0
642,0.391304347826087,583,0.21739130434782608
642,0.6,17,0.2
642,0.5714285714285714,3639,0.14285714285714285
642,0.034482758620689655,579,0.27586206896551724
642,0.14285714285714285,426,0.42857142857142855
642,0.6,494,0.2
642,0.14285714285714285,59,0.2857142857142857
642,0.4,17,0.2
642,0.3333333333333333,194,0.16666666666666666
642,0.16666666666666666,1666,0.16666666666666666
642,0.3333333333333333,3169,0.3333333333333333
642,0.8,17,0.2
642,0.2727272727272727,579,0.22727272727272727
642,0.14285714285714285,537,0.42857142857142855
642,0.5,17,0.3333333333333333
642,0.6,2727,0.1
642,0.8333333333333334,14,0.16666666666666666
642,0.391304347826087,583,0.21739130434782608
642,0.5789473684210527,492,0.10526315789473684
642,0.2,1802,0.2
642,0.5714285714285714,2218,0.14285714285714285
642,0.6666666666666666,494,0.16666666666666666
642,0.4,515,0.4
642,0.5,1867,0.16666666666666666
642,0.2727272727272727,579,0.22727272727272727
642,0.391304347826087,583,0.21739130434782608
642,0.12903225806451613,1666,0.5806451612903226
642,0.5789473684210527,492,0.10526315789473684
642,0.6666666666666666,494,0.16666666666666666
642,0.3333333333333333,515,0.3333333333333333
642,0.125,191,0.25
642,0.14285714285714285,249,0.14285714285714285
642,0.5789473684210527,492,0.10526315789473684
642,0.391304347826087,583,0.21739130434782608
642,0.6,2727,0.1
642,0.3333333333333333,579,0.3333333333333333
642,0.16666666666666666,1802,0.3333333333333333
642,0.42857142857142855,825,0.2857142857142857
642,0.42857142857142855,825,0.2857142857142857
642,0.2857142857142857,2757,0.2857142857142857
642,1.0,0,0.0
642,0.6,17,0.2
642,0.391304347826087,583,0.21739130434782608
642,1.0,0,0.0
642,0.4,713,0.2
642,0.2,561,0.2
642,0.6,2727,0.1
642,0.6,311,0.2
642,0.3333333333333333,2734,0.3333333333333333
1035,0.6666666666666666,628,0.16666666666666666
1035,0.12903225806451613,1802,0.41935483870967744
1035,0.6666666666666666,515,0.16666666666666666
1035,0.2,1802,0.8
1035,0.12903225806451613,1802,0.41935483870967744
1035,0.7142857142857143,1802,0.2857142857142857
1035,0.6666666666666666,515,0.16666666666666666
1035,0.4,1802,0.4
1035,0.2,825,0.2
1035,0.6666666666666666,628,0.16666666666666666
1035,0.125,1802,0.375
1035,0.16666666666666666,1802,0.3333333333333333
1035,0.3333333333333333,1802,0.5
1035,0.5,579,0.3333333333333333
1035,0.8,1802,0.2
